forecast_day,mae_original,rmse_original,bias_original
167,241.59247,291.9132,17.430925
168,252.57623,311.96588,-0.9693366
169,257.40512,315.63702,-4.098914
170,264.26474,321.24622,-5.600891
171,268.02454,324.45007,-28.019287
172,273.8814,328.84555,-73.26338
173,282.12607,335.0662,-96.47031
174,280.29828,332.02338,-99.096664
175,272.63086,323.30176,-83.05138
176,258.54947,313.4262,-44.824722
177,244.26039,300.9133,-8.46698
178,255.1023,309.6941,-17.942305
179,248.54582,308.52362,-37.838158
180,244.77501,308.8698,-65.08864
181,248.02504,312.71027,-73.08179
182,246.6802,312.35132,-75.97632
183,248.305,313.84854,-76.51199
184,249.57104,314.04794,-77.91177
185,254.87772,321.7675,-100.619545
186,250.46439,317.44534,-106.06182
187,241.16702,309.01562,-96.58196
188,225.8164,292.97714,-91.91982
189,221.19621,287.98453,-78.72696
190,213.03717,276.72916,-95.663475
191,213.0686,276.7071,-117.81149
192,223.40659,290.5159,-158.06207
193,223.73615,293.0179,-184.37817
194,208.36003,275.95483,-158.49376
195,210.87784,274.10037,-158.95653
196,220.65215,285.2767,-169.9483
197,213.31949,280.42123,-168.8625
198,226.27263,290.6787,-184.92624
199,234.88655,305.03622,-193.15944
200,233.91846,302.61594,-193.862
201,227.04967,294.66983,-181.30724
202,225.0004,291.38974,-177.10516
203,244.21585,316.34833,-198.76852
204,235.2726,303.33755,-191.95862
205,241.14478,308.79803,-202.84096
206,238.30092,306.50522,-201.17613
207,236.38417,304.7777,-197.63458
208,227.36627,294.23273,-186.47235
209,227.05331,292.63983,-184.56517
210,237.82544,302.08246,-195.49176
211,238.06847,305.90027,-196.89557
212,237.26071,307.44415,-201.87088
213,248.08984,316.09705,-200.5246
214,241.85492,312.11673,-194.68178
215,262.6804,328.88794,-222.71455
216,284.18353,348.14386,-252.49251
217,302.45312,365.6249,-277.9818
218,299.90094,362.57877,-272.1029
219,279.55228,338.54187,-241.83195
220,260.5413,317.66553,-210.44814
221,249.9493,305.9823,-194.69005
222,247.72029,306.32437,-194.80574
223,255.67317,314.2575,-206.16461
224,262.7685,321.61124,-208.58627
225,264.66913,322.37457,-216.65851
226,255.2908,314.812,-203.62323
227,250.45068,310.8752,-196.44818
228,240.55437,299.92386,-189.11151
229,236.80734,297.1343,-187.88544
230,243.07306,300.63614,-197.52458
231,238.59058,296.40213,-181.16563
232,230.54085,293.76056,-152.11357
233,227.06296,282.27405,-110.14795
234,230.83824,284.08694,-74.44191
235,229.45815,281.6004,-50.843044
236,230.24976,282.2151,-41.68601
237,234.82526,283.927,-34.519524
238,236.78822,283.54715,-33.530247
239,226.85439,270.11554,-26.25056
240,225.15172,271.25626,-48.0807
241,229.27325,274.2499,-56.4124
242,226.50871,271.216,-68.82547
243,218.23738,264.0833,-50.59429
244,206.93396,252.86769,-13.631112
245,205.67952,250.41562,17.19923
246,212.92288,258.59967,39.70977
247,222.67891,266.7747,34.779144
248,231.16531,280.39252,18.95232
249,231.79987,284.92627,-3.4928486
250,239.5121,295.23734,1.2698076
251,240.47084,298.34198,42.193115
252,250.54272,310.65686,87.12505
253,265.57224,326.23596,122.23764
254,273.0174,332.76132,141.15355
255,283.58768,343.3573,150.2646
256,291.14587,354.4792,159.95424
257,304.63303,368.3771,192.25865
258,323.7328,384.61078,216.19711
259,331.46902,389.68103,221.60986
260,328.51166,386.7689,208.53177
261,324.62338,379.72897,204.49301
262,333.02307,385.14868,212.65092
263,335.84634,392.51624,221.56906
264,362.4664,418.50858,245.96443
265,382.55658,441.09567,274.7854
266,383.70398,443.96982,299.151
267,371.06583,432.0102,304.8215
268,350.81467,410.60983,315.31998
269,360.33893,421.41507,325.12543
270,355.52502,419.7271,323.27005
271,358.31775,424.25467,327.32852
272,360.15997,424.02026,327.751
273,346.463,410.3306,309.74786
274,340.811,401.6772,304.09827
275,358.8347,427.94693,279.73605
276,371.39603,435.93915,294.0283
277,397.68527,458.9348,302.79813
278,429.77985,481.68515,320.2507
279,431.6696,482.55072,316.08978
280,420.7459,468.1495,278.39954
281,408.82285,454.65283,235.06134
282,399.6144,447.7298,196.66634
283,398.12683,445.4459,164.77698
284,380.23172,430.05844,144.1357
285,371.105,420.88028,120.59462
286,362.7999,414.20993,101.76602
287,351.58923,407.31085,87.652054
288,345.65857,405.7793,84.68648
289,342.94928,409.67136,90.08058
290,332.22992,405.36542,91.23273
291,319.20544,388.06693,58.78174
292,308.03787,372.66132,14.546044
293,313.12112,374.9184,-41.31906
294,315.70334,377.01236,-71.84109
295,311.64355,373.87756,-84.319405
296,302.96616,366.53952,-88.14911
297,289.01727,351.77585,-91.09025
298,281.76654,338.3749,-110.09655
299,303.24026,359.87808,-143.00783
300,300.15216,359.24634,-138.94466
301,301.18448,355.7844,-131.0788
302,293.76282,345.54477,-119.97808
303,281.25397,334.45505,-110.81065
304,275.68246,330.6783,-125.80013
305,268.5221,320.86642,-169.89758
306,278.7152,331.6222,-198.14963
307,273.07797,330.5579,-207.43507
308,264.9779,324.38226,-207.86957
309,247.14209,305.76498,-178.34778
310,235.59271,297.2,-172.41588
311,226.30043,262.4791,-168.38396
312,250.37085,286.28375,-204.73955
313,267.33408,304.23358,-228.27417
314,277.33063,316.3371,-240.85384
315,274.48914,319.58234,-241.2801
316,286.39926,331.21097,-257.03854
317,303.25763,348.12918,-278.1832
318,321.17413,368.65875,-302.64185
319,332.82846,384.3402,-318.17523
320,322.9688,371.36508,-303.08862
321,287.7456,332.4751,-257.95215
322,276.98517,323.70343,-236.43744
323,294.11685,346.78836,-250.29034
324,313.30896,367.95755,-278.97766
325,344.7512,403.15,-296.5688
326,361.32373,421.5748,-300.98444
327,383.50647,475.97638,-317.2054
328,378.39017,464.2471,-304.85266
329,363.8302,451.20392,-289.26117
330,364.8055,453.75098,-296.45465
331,375.1504,464.06235,-309.80746
332,387.27676,478.909,-321.05563
333,393.8704,487.2609,-321.8692
334,362.74173,457.62494,-282.84134
335,346.9757,438.30148,-223.90579
336,356.72647,443.39044,-225.50865
337,368.00375,457.3366,-247.8177
338,385.07404,473.77383,-263.26196
339,401.57465,489.21515,-285.9702
340,391.47223,484.61942,-269.58615
341,380.58606,475.37592,-241.434
342,383.6781,473.4849,-212.27078
343,393.11853,479.79102,-202.09541
344,403.28845,494.9863,-205.72176
345,390.21347,479.64178,-168.99933
346,377.73477,463.7185,-116.449844
347,367.64127,452.85852,-75.50576
348,363.05862,451.63766,-72.89261
349,361.56796,451.53342,-97.67503
350,357.95746,455.8614,-123.877106
351,358.93848,458.93503,-129.12498
352,343.89285,442.54807,-73.98782
353,337.6699,435.28485,-10.500712
354,338.24622,435.4079,22.257643
355,329.9088,433.026,28.696804
356,334.55188,434.11832,3.1354709
357,340.1676,438.8475,-33.35862
358,325.94394,431.76657,-29.922354
359,315.04602,416.57062,10.043928
360,317.36523,418.21036,27.149197
361,328.11053,439.28976,45.94098
362,319.4152,432.99286,29.103529
363,293.29428,381.78864,88.46027
364,296.33054,391.13293,134.44022
365,323.13925,416.5508,198.4015
