forecast_day,mae_original,rmse_original,bias_original
99,383.04407,464.60117,-109.68677
100,389.45013,467.23816,-97.8984
101,412.6343,488.03818,-71.65026
102,404.63632,481.3067,-45.484325
103,420.39218,505.82816,-87.88826
104,417.6848,504.08652,-109.45106
105,424.59488,507.6733,-120.24606
106,412.1609,489.75894,-109.90356
107,403.28033,486.60413,-100.20187
108,414.7825,493.74847,-107.957436
109,406.2716,487.12518,-80.08883
110,394.05875,479.4257,-98.233116
111,382.49933,469.8582,-80.96788
112,376.88293,464.6192,-76.74533
113,377.66556,464.5523,-67.99135
114,368.79456,458.5484,-75.37305
115,368.96317,458.45288,-73.92203
116,360.42297,454.46896,-63.7728
117,359.59534,454.17184,-62.89494
118,349.2595,449.9935,-52.585896
119,350.53967,450.3345,-55.495377
120,342.59433,444.94257,-42.025253
121,345.03772,446.181,-29.749245
122,342.03528,443.98044,-6.1795993
123,343.07138,444.24374,16.795084
124,322.59088,414.57703,54.436974
125,323.52487,414.8471,48.571457
126,327.82217,415.27493,41.73574
127,315.94748,406.97937,55.03946
128,307.9232,401.00897,73.064995
129,295.86414,388.3808,101.31958
130,301.10547,391.98746,116.17984
131,293.43747,376.28888,109.33283
132,294.19998,376.52313,102.733925
133,276.99435,361.1601,86.16107
134,266.1377,353.43933,69.24702
135,256.6095,338.2722,60.504692
136,263.39462,347.53833,71.50107
137,242.51654,314.8873,51.237732
138,235.93015,310.59973,40.01454
139,210.03502,262.01056,63.78289
140,211.59602,264.3158,64.601204
141,216.93355,272.38263,60.702663
142,209.95135,265.2152,67.57678
143,210.07753,264.55377,66.83588
144,196.16815,247.52902,80.78658
145,196.94942,248.5214,61.972073
146,211.94391,265.84946,54.2163
147,218.05528,271.2171,47.412674
148,215.46153,268.74652,52.78127
149,214.01215,267.99155,52.298775
150,210.6867,266.6754,46.77766
151,212.84619,266.94196,42.28167
152,218.1791,269.38928,44.375965
153,211.86502,265.75873,34.113365
154,220.24762,271.01175,43.020123
155,218.20451,270.11877,50.96226
156,217.97195,270.12427,50.583073
157,214.73505,267.749,48.229965
158,227.09158,289.48087,21.875252
159,221.31908,285.5946,10.090631
160,220.53847,284.7731,-2.9012434
161,234.2486,299.12222,-12.442084
162,230.81755,298.192,-7.4754944
163,236.20023,301.6829,-17.801994
164,231.38365,299.97372,-21.151533
165,225.82973,298.04678,-28.07145
166,219.87198,294.65646,-43.92154
167,208.21379,276.6921,-73.68733
168,223.45238,299.62177,-90.30649
169,228.29828,300.84598,-93.29269
170,234.79199,304.50668,-97.35536
171,232.78314,302.23465,-116.219376
172,228.8278,295.29318,-146.27472
173,229.29231,295.54626,-156.17839
174,226.71075,294.64755,-158.36557
175,226.51605,294.18765,-153.30884
176,224.88121,292.6136,-134.38354
177,215.4009,282.02243,-114.966675
178,225.07741,291.94223,-124.146225
179,227.28038,292.55698,-123.38642
180,227.3305,293.0634,-128.43922
181,224.06749,290.44464,-119.36298
182,211.27759,277.29736,-106.994194
183,201.4492,270.8471,-94.055405
184,194.8107,267.2262,-84.19333
185,203.47403,276.0965,-94.47206
186,204.09427,273.57605,-87.68497
187,204.05414,272.22055,-79.52906
188,200.68463,270.85474,-85.05713
189,210.27519,277.6686,-81.18281
190,202.03835,271.70853,-98.052414
191,198.33768,269.2196,-102.68613
192,204.41896,275.75653,-113.4141
193,203.60793,273.30463,-115.210556
194,193.43762,254.3042,-85.812
195,195.23781,256.3863,-91.57445
196,198.1076,260.29807,-98.12598
197,184.4543,245.74583,-85.09647
198,188.08765,246.96808,-91.59832
199,195.18187,257.75833,-96.69157
200,198.85837,258.6717,-98.99717
201,199.48488,258.06927,-94.700226
202,198.67671,258.13733,-92.71303
203,209.27672,272.9872,-102.09806
204,196.50775,252.40175,-78.13288
205,194.36465,250.72487,-76.00982
206,189.39017,247.88947,-67.16322
207,188.73668,247.37767,-64.60676
208,188.33165,247.02539,-65.94357
209,194.74493,253.41052,-74.12001
210,202.11198,257.86053,-81.56515
211,204.75125,257.7322,-76.282074
212,199.82068,252.3738,-78.355034
213,205.19498,258.38977,-67.68349
214,201.3399,251.99042,-40.69307
215,202.73936,252.26416,-46.06398
216,203.58218,252.455,-52.774807
217,203.38934,252.43015,-66.363075
218,208.25154,254.5906,-75.286705
219,207.89804,254.45541,-77.39291
220,213.12923,257.31378,-69.53231
221,206.20155,248.95259,-59.18499
222,206.78691,249.41734,-55.852215
223,207.60754,250.32848,-58.47254
224,212.52222,253.73721,-57.532944
225,207.80528,249.87444,-73.14324
226,207.19759,250.12115,-71.82682
227,209.30771,250.51593,-65.93155
228,197.916,236.5272,-47.62992
229,191.8764,233.03815,-40.257004
230,192.65314,234.27286,-58.471664
231,202.46037,244.4331,-67.253746
232,212.12738,262.53958,-78.23001
233,216.44499,265.28955,-76.090355
234,223.87529,273.68106,-63.32045
235,221.33636,270.29202,-41.47848
236,222.18523,272.2197,-33.291702
237,223.55202,273.19028,-34.354004
238,227.33688,273.87332,-37.949333
239,217.60895,259.41852,-28.413326
240,217.0769,259.16165,-40.330204
241,222.41998,262.10254,-31.957859
242,223.07643,262.09476,-29.731174
243,219.7542,259.94553,-18.918953
244,210.48341,251.50992,-7.4300995
245,201.9843,245.56693,3.609558
246,204.61205,248.90065,20.907072
247,212.39685,257.4649,27.704626
248,223.03476,272.5268,37.85008
249,226.34074,278.59262,40.522293
250,229.31024,282.2425,42.115826
251,229.55792,282.29385,55.809868
252,232.35515,284.57614,71.86997
253,235.1589,287.41818,89.27695
254,240.68188,293.4487,104.70257
255,253.58873,306.8383,117.68832
256,262.03012,317.4016,126.254234
257,266.11053,320.90414,140.1528
258,272.42078,323.67502,146.59961
259,278.468,326.9258,154.51086
260,282.16904,329.9971,158.92485
261,287.7352,334.2259,171.0117
262,298.13162,341.74673,180.04752
263,293.7458,339.36072,172.23886
264,297.7617,340.9628,159.49713
265,305.42105,344.5035,151.62129
266,296.3393,339.71106,165.51636
267,288.31494,333.6814,182.98283
268,274.4167,316.77667,204.62756
269,280.4337,323.70197,209.89825
270,268.82114,316.37234,197.6915
271,259.76678,309.37515,188.6258
272,256.25232,307.83554,185.93617
273,260.4972,311.32352,181.7287
274,260.80463,313.18588,190.6775
275,285.601,361.9973,166.6353
276,290.3557,365.37564,163.77095
277,299.59094,374.8564,144.13553
278,313.87857,385.3572,129.38454
279,324.5963,393.42297,114.189735
280,344.3842,411.8649,96.39076
281,357.40903,420.02542,83.480064
282,355.56635,418.8393,64.62427
283,356.83078,419.70694,42.04216
284,341.50485,406.97498,30.04374
285,333.9683,398.5403,8.399129
286,333.9652,399.19565,-14.772117
287,333.61298,400.21564,-31.108664
288,327.19952,397.13055,-42.813587
289,317.82263,390.6413,-51.55521
290,304.67047,381.05634,-58.059746
291,293.953,369.05002,-73.793785
292,290.29556,363.55206,-84.693306
293,286.8778,363.1762,-104.03833
294,287.2675,364.6543,-106.6256
295,278.48422,360.5741,-114.14615
296,269.0723,354.15497,-122.204926
297,265.6488,349.82764,-115.49606
298,268.4398,357.3065,-100.62628
299,271.6287,357.36145,-102.6754
300,275.98932,362.03027,-89.29313
301,269.76172,361.3952,-85.44247
302,270.30505,361.9527,-83.28142
303,273.89734,362.7906,-73.00101
304,271.87402,359.40338,-65.11422
305,261.7528,347.35184,-70.59744
306,269.32928,350.37836,-69.54968
307,278.20844,356.86203,-71.36037
308,281.74643,360.37775,-81.56772
309,287.33432,364.58444,-66.37789
310,284.21375,362.53546,-59.668118
311,252.79628,312.1721,-23.100546
312,241.71606,305.03638,-8.101451
313,231.74162,294.07257,1.5177884
314,229.34332,289.08405,0.78415936
315,225.32307,284.42764,13.459835
316,216.68513,269.48663,24.705235
317,206.98975,262.1158,41.29567
318,201.79292,258.17276,50.722553
319,197.2056,248.94211,45.812668
320,200.45312,248.09285,29.633688
321,197.30817,244.81158,23.77798
322,207.23836,264.93518,13.308001
323,222.6587,291.3631,2.2731187
324,224.3674,291.88632,4.2584195
325,238.39153,308.19144,25.576553
326,253.97502,322.26352,40.978134
327,286.83722,386.7574,5.1759744
328,295.20605,396.32095,-20.92437
329,304.1374,402.54285,-26.887115
330,295.5072,399.16006,-31.784372
331,300.9462,400.44824,-37.663864
332,317.3014,414.57938,-58.045532
333,326.67392,428.07275,-96.68332
334,313.987,413.2513,-117.12685
335,322.4135,419.91544,-103.52952
336,315.83298,416.2314,-108.65435
337,316.15814,415.99133,-105.1792
338,321.84137,417.44513,-95.292984
339,327.30847,421.5367,-111.16124
340,328.23502,421.1107,-107.08656
341,326.89856,421.3856,-112.037094
342,329.4485,424.28754,-117.215805
343,326.04095,423.1636,-124.78179
344,351.72052,459.38608,-149.69946
345,347.38922,456.41245,-160.42113
346,344.81235,454.211,-161.22458
347,343.47922,453.54742,-154.2072
348,349.8954,457.50754,-163.55444
349,359.94794,465.45938,-175.62337
350,362.56946,467.6839,-178.80244
351,364.82297,468.505,-188.85506
352,359.27832,464.9981,-183.64207
353,361.3599,463.47513,-184.73592
354,363.03784,462.5046,-188.10028
355,356.6016,460.8027,-182.51666
356,359.67856,463.59064,-178.96544
357,357.4127,463.87747,-174.41135
358,337.7947,448.1596,-153.95312
359,320.76703,430.23334,-125.93232
360,321.8344,429.9386,-124.62985
361,334.43765,451.68454,-111.08592
362,327.34314,444.5091,-137.3905
363,297.27145,390.83298,-101.51823
364,283.9858,379.56784,-87.881645
365,280.43945,377.33133,-61.82487
