forecast_day,mae_original,rmse_original,bias_original
117,362.7049,456.28964,-78.235664
118,354.16278,452.22742,-70.07406
119,357.36606,453.3892,-71.53708
120,346.81424,447.21716,-55.270916
121,346.23767,447.01022,-45.40464
122,341.1228,444.2096,-33.18004
123,341.69006,444.8804,-25.239614
124,319.6779,414.84702,5.2306924
125,322.689,415.72885,-0.48564318
126,328.86243,417.5188,-2.8394673
127,315.30634,408.99487,16.249142
128,305.3527,401.77313,34.74203
129,291.46863,386.7527,58.08632
130,294.38065,387.81534,65.89176
131,282.35385,367.85577,50.20392
132,282.15442,367.49268,36.0623
133,266.37976,352.75745,16.959103
134,258.73236,346.62262,3.4011807
135,249.32516,331.7134,-5.1652865
136,257.05307,342.29297,1.6459792
137,235.61429,310.35367,-23.63776
138,226.85023,304.55338,-35.230545
139,200.55617,250.60278,-7.7983975
140,201.98402,252.97742,0.2196011
141,208.53271,262.91818,7.500519
142,203.37259,257.54544,25.369608
143,205.8336,261.40704,36.191025
144,192.35919,243.12796,52.94655
145,189.98427,239.9392,23.464912
146,199.0235,252.68413,3.349528
147,205.28116,258.07263,-9.197811
148,202.72621,254.79495,-1.4867791
149,203.34283,256.573,4.188141
150,203.00702,256.74332,7.277795
151,202.6594,255.76413,3.5848322
152,203.01035,255.1236,1.342431
153,197.95465,252.02687,-6.537289
154,204.173,257.81256,8.909548
155,202.52911,259.25922,17.76448
156,208.06952,264.31964,17.646835
157,209.87988,266.64972,21.717056
158,223.78485,288.79965,2.2473805
159,215.96916,281.66568,-7.890128
160,213.34518,277.79398,-21.775898
161,224.19533,291.11642,-32.868782
162,220.56523,290.06622,-28.216328
163,230.49588,296.29086,-34.0472
164,228.40063,296.11008,-29.877495
165,223.68172,293.97366,-35.054344
166,218.21884,290.01212,-52.045242
167,207.28285,273.7464,-78.82467
168,221.86673,296.44885,-95.00818
169,228.53888,300.69092,-104.81528
170,235.63152,306.4603,-113.614136
171,235.25708,305.77158,-131.41254
172,230.76947,297.41687,-159.08015
173,228.64185,295.2067,-167.09439
174,223.21126,291.9504,-167.27162
175,221.65656,290.45197,-164.22644
176,221.5993,290.51077,-150.62239
177,213.83037,281.67838,-134.32797
178,223.37718,291.22275,-144.3384
179,226.34918,292.7005,-143.70354
180,226.24348,292.9979,-145.18091
181,220.92516,288.1885,-129.69325
182,207.4198,273.6641,-114.976685
183,198.47922,267.2086,-103.97644
184,190.82634,262.70593,-95.414696
185,202.88057,273.85605,-109.462265
186,202.7177,274.4547,-110.683075
187,201.21115,274.99994,-108.80497
188,198.12535,274.43045,-112.95816
189,203.73752,277.53378,-102.50252
190,199.19728,273.74994,-112.9172
191,200.23538,273.8629,-117.23565
192,211.046,286.06226,-135.64728
193,214.91689,289.17578,-148.56372
194,203.97299,269.233,-122.84471
195,204.66692,269.47736,-123.27851
196,206.14235,271.01828,-122.795746
197,189.4918,252.27992,-104.166145
198,193.99434,253.99849,-107.85296
199,200.61844,264.1833,-115.087616
200,207.05154,268.03027,-124.95358
201,208.98196,269.4734,-126.94765
202,208.18419,269.2561,-125.953735
203,218.23955,284.54495,-134.4309
204,201.74263,259.20087,-108.20555
205,198.7215,257.24973,-104.541016
206,191.6756,253.35048,-97.36386
207,190.76918,252.62106,-98.327835
208,190.46544,251.86404,-99.328445
209,195.1629,256.34344,-103.18659
210,201.88202,259.45172,-107.022
211,200.74002,257.46182,-99.13763
212,196.66388,253.83125,-99.30777
213,204.33855,262.44955,-91.099
214,200.54362,257.38605,-73.805595
215,203.60834,260.48907,-89.10955
216,206.67726,262.56882,-99.08404
217,208.5316,263.90338,-109.90139
218,212.45107,265.34988,-112.284775
219,212.26974,264.69266,-110.41502
220,219.47034,268.34558,-104.48569
221,212.38023,259.93976,-99.25868
222,212.21126,260.4085,-96.63635
223,213.31985,260.25284,-93.80909
224,217.29503,261.33038,-85.4064
225,212.54492,256.8142,-93.69545
226,209.87929,255.51134,-87.5085
227,211.74034,256.66055,-81.01999
228,201.64154,244.44995,-65.89042
229,195.3946,241.77687,-61.011395
230,196.37875,243.33842,-79.722466
231,204.2452,251.93684,-87.46811
232,212.18544,266.99277,-94.66941
233,218.65508,269.6758,-87.7616
234,225.50536,277.78488,-70.990204
235,223.46422,274.47867,-46.22537
236,224.69308,275.67435,-34.021126
237,226.64381,276.21378,-31.569912
238,229.82025,276.6935,-32.95917
239,219.3962,260.25967,-20.20676
240,220.01852,260.4538,-28.001625
241,225.39465,264.13467,-17.648863
242,226.64763,264.52795,-17.150354
243,223.70432,262.83084,-8.969196
244,212.85909,254.22708,0.022215102
245,204.05052,248.19464,9.06348
246,205.56412,250.10463,27.097607
247,214.88158,258.61417,36.816486
248,227.86078,275.8028,49.751118
249,232.00233,283.58752,53.174667
250,235.03093,287.30515,55.583965
251,235.31386,287.50998,69.428635
252,237.5322,289.35385,84.022995
253,238.84999,290.48846,101.05294
254,243.06432,294.5433,117.96263
255,257.1014,308.2781,132.00371
256,264.98657,318.5447,139.55618
257,269.88162,322.60144,153.30917
258,276.3998,326.4854,159.64824
259,281.13757,329.35492,164.5031
260,282.7621,330.6958,166.39224
261,287.7618,334.27335,179.75745
262,302.1145,346.41235,194.04242
263,299.87253,345.96646,191.66864
264,302.62164,347.08585,182.03741
265,309.9371,349.79202,172.93076
266,300.2815,344.8855,181.04475
267,289.85483,337.8237,192.61697
268,275.5715,321.70023,212.56087
269,284.19922,331.61124,221.16905
270,274.47614,324.05038,212.48251
271,266.38998,316.83658,205.58484
272,261.68066,314.02338,201.3135
273,262.41095,314.46603,191.07378
274,260.55838,314.3192,195.6254
275,287.59885,365.71735,171.82607
276,293.31995,368.55856,170.9372
277,300.38965,375.52295,151.31268
278,312.7713,385.92044,134.65918
279,320.8881,392.6293,116.20201
280,338.89688,409.61078,94.09256
281,350.22083,416.47003,78.439644
282,349.6429,415.5899,59.862595
283,352.59225,417.36935,37.572132
284,337.3895,405.10846,24.181545
285,329.10214,395.9673,2.3298917
286,327.39832,394.9906,-19.758717
287,325.10245,394.42435,-35.796467
288,319.00912,391.59973,-48.502518
289,313.1303,387.83765,-58.65359
290,303.71082,382.04623,-65.96693
291,291.54916,370.78568,-82.637
292,283.47012,362.66446,-91.39133
293,275.3312,358.0635,-107.1902
294,274.98477,358.86646,-108.57156
295,268.2659,356.56616,-116.06972
296,262.8629,353.6026,-124.21587
297,266.40332,356.25113,-119.54841
298,274.24072,369.12146,-110.71031
299,277.83954,370.5043,-116.09074
300,280.73856,373.6065,-101.690704
301,273.6297,370.7671,-97.40829
302,273.69302,370.73907,-96.197815
303,278.77686,371.5067,-89.012436
304,279.8818,370.8339,-85.94446
305,270.74625,361.08182,-95.21753
306,275.16507,364.04144,-93.06806
307,279.78967,367.4443,-90.01554
308,283.07178,369.20517,-98.00907
309,284.38016,369.49265,-84.26925
310,283.06653,368.1534,-83.206116
311,255.9704,317.0116,-56.17128
312,249.38333,312.5529,-51.096878
313,241.78635,303.6386,-45.98407
314,237.8554,297.66147,-43.598537
315,228.74818,288.9493,-28.384695
316,219.98904,272.10556,-19.115831
317,208.13866,261.57,-6.6421947
318,201.70135,256.42905,4.63288
319,196.51114,248.14938,8.925618
320,199.45068,248.86668,4.9690857
321,195.70047,245.54033,8.513737
322,205.61528,265.9727,-0.23703343
323,221.64018,293.17316,-14.601735
324,224.06409,294.6602,-15.533054
325,239.27493,312.9918,5.4200864
326,255.77295,328.51468,21.191917
327,288.58005,390.6669,-13.023311
328,295.98758,398.5592,-37.60559
329,303.97638,403.58386,-45.98082
330,295.49008,400.1427,-54.327385
331,301.64996,401.8333,-60.091812
332,318.05963,416.13818,-76.03875
333,327.30634,428.72272,-108.65556
334,314.84308,412.72733,-122.82175
335,323.3427,419.24405,-105.83743
336,316.57593,415.13705,-111.8095
337,316.18225,414.79306,-110.37904
338,323.05643,417.06238,-102.13386
339,329.49286,422.16568,-120.3205
340,331.9522,423.42273,-118.21758
341,330.5949,422.9584,-120.262665
342,332.08228,423.82358,-117.781166
343,328.58777,421.81165,-120.52984
344,353.08948,456.82205,-145.34561
345,351.49997,456.17212,-157.37775
346,351.33185,456.20535,-159.48834
347,349.4674,455.7057,-151.25418
348,352.70593,456.77988,-154.47182
349,358.78687,461.36633,-160.37683
350,359.96478,462.2552,-161.58086
351,363.19135,463.41547,-170.79561
352,358.5097,460.33023,-165.64877
353,362.91907,461.26086,-169.6625
354,366.4196,462.20526,-176.50674
355,359.62204,459.37637,-169.85349
356,358.5413,459.16873,-162.72395
357,354.06992,458.2777,-157.42717
358,335.38373,442.58163,-138.80469
359,317.15393,424.16824,-114.30052
360,320.60016,426.13757,-117.77912
361,331.59637,446.6783,-107.79379
362,324.2113,439.47754,-133.78198
363,292.07568,386.48706,-95.7636
364,280.88986,376.17175,-84.06411
365,277.2261,372.68283,-66.14783
