pred_len,seed,best_val_loss,mse_normalized,mae_normalized,mse_original,mae_original,rmse_original,num_parameters,weekly_residual,num_features,feature_cols,num_future_features,future_time_cols
365,2026,0.5335437059402466,0.44448054,0.5163816,146382.67,296.3393,382.5998840332031,129537,False,20,"global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,month_sin,month_cos,doy_sin,doy_cos,weekday_sin,weekday_cos,is_weekend",7,"month_sin,month_cos,doy_sin,doy_cos,weekday_sin,weekday_cos,is_weekend"
365,2027,0.5217783517307706,0.44076824,0.5196887,145160.11,298.2372,380.99884033203125,129537,False,20,"global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,month_sin,month_cos,doy_sin,doy_cos,weekday_sin,weekday_cos,is_weekend",7,"month_sin,month_cos,doy_sin,doy_cos,weekday_sin,weekday_cos,is_weekend"
365,2028,0.5289397504594591,0.44868127,0.52280384,147766.12,300.02487,384.4035949707031,129537,False,20,"global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,month_sin,month_cos,doy_sin,doy_cos,weekday_sin,weekday_cos,is_weekend",7,"month_sin,month_cos,doy_sin,doy_cos,weekday_sin,weekday_cos,is_weekend"
365,2029,0.5124522315131294,0.45287806,0.52941906,149148.28,303.8212,386.19720458984375,129537,False,20,"global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,month_sin,month_cos,doy_sin,doy_cos,weekday_sin,weekday_cos,is_weekend",7,"month_sin,month_cos,doy_sin,doy_cos,weekday_sin,weekday_cos,is_weekend"
365,2030,0.5339708725611368,0.42541915,0.5088631,140105.12,292.02457,374.3061828613281,129537,False,20,"global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,month_sin,month_cos,doy_sin,doy_cos,weekday_sin,weekday_cos,is_weekend",7,"month_sin,month_cos,doy_sin,doy_cos,weekday_sin,weekday_cos,is_weekend"
