forecast_day,mae_original,rmse_original,bias_original
1,375.99338,468.5592,-84.0939
2,411.63065,511.72552,-9.344482
3,455.17404,565.18463,55.785343
4,462.7754,571.2199,127.08231
5,440.35287,544.2797,182.11087
6,433.36993,540.7485,186.79321
7,414.25595,519.4113,151.3145
8,415.6091,518.8516,133.21402
9,413.48083,516.8755,128.91765
10,415.7125,506.03503,94.052704
11,394.53836,481.50104,70.17636
12,385.701,471.9023,67.59816
13,378.7546,464.84143,53.706806
14,349.9429,429.0156,75.087425
15,326.84015,405.9688,86.76
16,329.74402,402.95767,111.409996
17,338.4221,404.2135,135.80652
18,344.7738,402.26535,147.59685
19,339.65198,391.09155,186.27728
20,331.53503,385.271,183.13754
21,343.012,397.2927,196.35399
22,346.01505,399.66556,212.7239
23,348.75964,402.9407,215.59296
24,339.8993,394.2574,206.662
25,365.5945,442.2889,249.42969
26,365.19714,442.47586,248.46086
27,356.64264,435.46213,238.98476
28,366.4652,444.40036,248.17139
29,368.5549,447.4806,246.60547
30,362.12054,442.91077,239.66357
31,367.16534,445.6253,244.40753
32,367.4801,445.7724,257.53043
33,365.2387,444.6754,269.5129
34,351.2687,434.03464,255.49371
35,357.61612,438.2428,249.5163
36,358.0519,438.34875,249.36963
37,379.10602,471.56104,270.51807
38,390.26074,494.00058,281.77542
39,386.20175,490.90924,277.77966
40,386.70108,491.50644,278.31177
41,381.56296,488.78738,263.82285
42,380.0298,488.20273,262.34174
43,372.8374,483.58688,279.78705
44,369.3194,480.61844,276.2947
45,356.86523,474.72287,263.75153
46,362.90317,476.2464,257.7585
47,376.9321,486.65964,277.62903
48,367.71518,482.45206,265.3471
49,372.92618,483.516,259.90732
50,376.23535,484.86826,263.22266
51,377.1409,485.0167,262.32532
52,369.6335,480.3288,254.81868
53,363.21857,473.8089,248.4052
54,364.16788,474.26685,249.35577
55,365.50854,475.46222,225.82271
56,374.9499,481.34656,209.25832
57,365.0761,472.5948,185.77277
58,364.23236,472.0288,184.92844
59,357.66824,466.18594,161.7302
60,350.37677,464.0648,154.4383
61,320.82422,415.38898,124.885864
