forecast_day,mae_original,rmse_original,bias_original
193,198.63222,257.89188,-95.002625
194,194.67998,251.08003,-70.63495
195,192.60823,250.01976,-77.75834
196,201.15228,255.91597,-86.3024
197,189.33394,244.92694,-74.48405
198,192.64812,246.11229,-79.36257
199,204.29544,259.93256,-91.00992
200,204.4881,260.1059,-104.005264
201,205.04356,260.27475,-103.449814
202,203.41107,260.0105,-105.78959
203,216.9013,278.22348,-119.27982
204,201.242,253.32715,-95.804855
205,195.79474,249.96747,-90.357635
206,189.7171,247.09196,-84.279976
207,191.13062,248.59721,-85.693474
208,188.45734,243.69786,-83.02021
209,195.1457,249.95895,-89.70858
210,203.90741,255.4567,-98.51793
211,201.91995,254.81236,-93.922585
212,202.12767,254.91908,-93.71486
213,207.83244,260.94824,-88.010124
214,201.3452,253.13031,-70.800964
215,205.66643,256.17657,-80.77412
216,207.99278,257.94193,-91.61114
217,210.57726,260.3878,-105.23701
218,214.5102,262.94086,-109.16994
219,214.21985,262.88187,-106.20299
220,217.91994,264.3999,-102.50293
221,214.14603,259.4296,-98.72899
222,212.57188,259.0834,-95.56125
223,210.36467,258.3036,-97.768486
224,212.73756,259.58615,-95.39557
225,210.08197,257.20996,-108.24029
226,205.95807,255.88312,-103.65455
227,205.48161,255.84946,-102.65048
228,194.69682,244.95787,-91.86571
229,190.09834,242.1064,-87.26725
230,191.22797,243.9091,-108.81231
231,201.61795,255.47493,-119.202286
232,211.27484,273.8003,-128.85919
233,215.95912,275.5812,-123.05722
234,218.97688,277.7821,-111.846725
235,210.99597,267.05307,-91.50106
236,208.86409,265.45963,-80.44489
237,207.86076,265.19092,-81.44826
238,212.35461,266.77267,-85.94213
239,202.68198,250.61838,-76.26949
240,205.02286,252.32019,-86.425995
241,205.33676,252.3983,-82.93668
242,209.65025,253.86096,-87.250175
243,202.30865,249.27243,-78.515205
244,193.45215,240.46236,-69.65872
245,183.8467,233.22089,-60.05324
246,184.15788,233.65001,-42.17103
247,193.05972,241.41417,-33.269188
248,200.37672,249.35751,-25.952185
249,200.5704,249.65152,-25.758507
250,204.70099,254.03638,-21.627913
251,204.29413,253.6357,-7.7404394
252,206.27657,255.75768,7.4054074
253,207.65334,257.45615,24.992512
254,211.94615,262.7037,42.654945
255,222.58006,272.22928,53.28887
256,229.32112,279.46533,60.029922
257,231.78079,282.27896,77.87927
258,239.95107,287.32077,86.04952
259,247.39914,292.09576,93.497635
260,252.2281,296.5192,98.32657
261,258.22943,302.35992,114.51695
262,269.76224,310.48587,126.049774
263,271.95184,310.8306,123.33255
264,276.06833,312.5851,119.216034
265,280.47287,314.65695,114.81147
266,271.8454,307.64606,128.85864
267,263.38855,298.92548,146.23346
268,250.53798,279.1542,170.93916
269,258.13568,287.87726,178.53683
270,251.4459,284.70654,170.99832
271,250.75949,284.19928,170.31195
272,251.9956,284.99362,171.548
273,252.1695,285.02786,168.42992
274,252.64955,285.33615,178.60504
275,273.8352,329.39948,157.41939
276,277.61844,332.74817,153.63626
277,291.8079,346.28372,135.6435
278,299.98563,353.54434,127.46578
279,309.58566,358.87735,116.472374
280,323.95374,372.34857,102.1043
281,333.73352,377.09045,92.32453
282,330.62317,374.8444,77.241486
283,334.3124,379.09003,53.140602
284,324.63495,373.3305,40.70165
285,319.4211,369.28067,24.678812
286,317.5135,367.68945,7.603312
287,314.77594,366.2469,-3.1397672
288,307.40686,362.6952,-12.898946
289,298.88187,358.2515,-23.3378
290,289.61642,352.29446,-36.02763
291,283.31174,346.56558,-53.667355
292,279.0888,342.37994,-57.890244
293,273.18848,337.88083,-72.29895
294,271.42245,336.35626,-74.06497
295,264.33914,332.28198,-84.74822
296,257.70374,327.51355,-97.919044
297,253.33635,323.20688,-102.28639
298,257.5295,329.6168,-98.09318
299,262.13467,332.0003,-102.6984
300,263.24084,332.7553,-90.09489
301,262.28836,332.15463,-89.14237
302,262.4471,332.20264,-94.72079
303,261.78464,331.90616,-95.383255
304,256.17633,330.0007,-101.63006
305,244.61296,320.97247,-113.19343
306,249.37761,322.4689,-107.58001
307,250.69765,323.3748,-106.26003
308,252.04636,324.33023,-119.00522
309,256.19495,326.03885,-111.56471
310,253.04785,324.7317,-114.71186
311,231.2923,279.43005,-92.95635
312,225.28549,273.93683,-86.949554
313,212.72491,257.23312,-74.388985
314,206.58385,248.80289,-68.247894
315,204.42525,245.90712,-49.813015
316,192.2168,226.16635,-37.604538
317,188.6236,221.46167,-21.32408
318,187.70862,220.63782,-10.266377
319,181.48889,209.40678,-4.046634
320,181.38937,209.38402,-1.38463
321,178.27928,207.31543,6.314436
322,182.41438,214.13333,2.1794636
323,190.78517,225.36224,-6.1913214
324,194.62749,227.2668,0.040941026
325,215.52895,262.33133,22.856318
326,231.36356,282.48227,42.115288
327,255.77846,333.4941,17.70024
328,256.19168,333.83206,2.5415616
329,253.75491,333.03333,4.97838
330,256.14792,335.1986,7.371494
331,257.50488,335.55963,12.328223
332,268.8493,346.2692,0.98377144
333,282.97247,365.95773,-26.596436
334,278.40808,359.76532,-31.16071
335,288.3579,371.55304,-7.093748
336,289.72174,372.54767,-5.729867
337,286.61923,371.4077,1.8628591
338,291.2723,373.74347,12.253111
339,311.43713,399.79312,-15.50478
340,321.83078,404.92273,-25.89837
341,329.65768,408.5188,-36.280136
342,326.83856,407.57892,-43.838863
343,323.40576,406.02975,-54.03783
344,353.21277,460.39993,-83.84473
345,357.6873,463.20154,-99.90824
346,363.00424,465.19687,-109.58606
347,359.34537,463.8454,-105.92726
348,359.10687,463.77298,-105.68903
349,360.7079,464.31097,-107.29002
350,356.33078,462.819,-102.912926
351,352.81726,461.07178,-106.426506
352,358.26947,464.13678,-91.97916
353,360.40533,465.36298,-89.84323
354,355.84354,464.3771,-94.404945
355,353.61575,463.24252,-81.28209
356,365.01562,469.3865,-69.88213
357,372.40256,472.76666,-62.495197
358,369.8476,470.73096,-41.612453
359,375.47345,477.22015,-11.23957
360,374.73468,476.95993,-11.978278
361,385.70944,499.0981,-1.0034926
362,370.25403,488.02902,-20.641727
363,351.81177,458.772,21.08117
364,348.7239,457.25708,33.56524
365,363.36514,467.67197,51.84145
