forecast_day,mae_original,rmse_original,bias_original
304,251.86385,330.16257,-76.23035
305,237.75485,318.77045,-90.33935
306,240.77678,319.65366,-87.31742
307,239.98717,319.1057,-88.10701
308,241.84602,320.5521,-101.932655
309,245.48375,322.0241,-94.70984
310,241.29736,320.54807,-98.896255
311,222.57848,279.83215,-80.17737
312,220.00896,277.33197,-77.60784
313,210.59956,264.3267,-68.19845
314,207.50105,259.83438,-65.09992
315,202.69167,254.43964,-49.075855
316,192.33722,235.89645,-38.72137
317,185.11185,228.32991,-25.217346
318,180.75426,225.93358,-18.278225
319,177.35052,219.50673,-14.874505
320,177.16515,219.47916,-14.689114
321,172.48358,217.24059,-10.007562
322,179.2897,229.57585,-16.81367
323,190.52023,246.5696,-28.044193
324,190.08768,246.51753,-26.395721
325,207.6806,268.4794,-8.80277
326,223.03748,284.51147,7.233451
327,250.80008,342.0241,-20.529156
328,252.75388,344.04483,-40.239002
329,255.1741,345.15112,-42.659195
330,252.42317,343.19974,-45.41011
331,254.35439,343.47577,-47.341293
332,272.2242,362.32877,-65.21113
333,287.25946,384.65854,-96.027626
334,280.3888,375.90372,-102.89831
335,289.74365,385.27722,-81.71227
336,288.1911,384.25418,-83.264824
337,284.9679,383.413,-77.6998
338,292.49072,387.14218,-67.08927
339,304.89362,399.69202,-89.20479
340,305.10693,399.708,-87.54287
341,307.69308,400.06094,-84.95672
342,311.01688,401.78137,-81.63299
343,309.5436,401.11743,-83.10621
344,331.90198,437.62534,-105.46457
345,330.7985,437.18222,-115.22164
346,330.26135,437.1475,-116.79137
347,326.42606,434.9753,-103.07047
348,321.2699,433.40775,-97.91425
349,324.545,435.3975,-101.189384
350,323.18884,434.46277,-99.83328
351,317.97342,433.16452,-105.83259
352,314.50934,431.63974,-95.25914
353,314.91867,431.7539,-94.849785
354,316.78668,432.10028,-92.98174
355,314.59048,430.47214,-75.21835
356,324.51306,435.23834,-63.667454
357,331.064,437.31143,-55.997272
358,323.4369,430.45358,-34.3238
359,322.34937,429.07993,-4.167199
360,323.13004,429.1453,-3.3865595
361,342.0916,470.43463,15.575049
362,327.39996,460.9505,0.88341266
363,305.47403,423.56833,42.773533
364,296.76,418.74548,55.72317
365,305.10178,425.68484,75.23608
