forecast_day,mae_original,rmse_original,bias_original
122,366.65262,499.83054,121.568695
123,366.59158,498.66736,112.90072
124,344.18643,478.80215,113.07864
125,343.5454,475.0677,78.198715
126,346.85477,477.66104,61.65065
127,347.02634,481.76608,82.136284
128,350.18542,489.47488,109.290596
129,347.09525,491.0546,130.18463
130,340.58173,488.41733,120.21007
131,312.24985,436.17554,81.04141
132,306.47153,430.3192,48.311234
133,287.0515,400.76752,18.209707
134,269.87515,382.5736,-3.259084
135,251.23747,348.6711,-23.33381
136,249.96805,343.62997,-31.380606
137,218.3638,283.76822,-59.407227
138,200.27544,261.358,-55.046783
139,176.40056,224.52834,-1.0051473
140,189.10048,234.40503,32.77553
141,202.13455,246.96904,55.93844
142,201.44952,248.32106,72.454346
143,203.645,249.57407,64.0306
144,198.01974,243.45808,68.47928
145,185.15836,229.19148,45.980297
146,193.15909,235.40558,37.981094
147,191.91003,234.14758,26.32605
148,177.38104,224.19191,14.7086525
149,181.04053,226.08002,-14.248257
150,186.17517,230.68906,-42.816338
151,181.80513,228.18695,-41.71736
152,187.39325,233.2861,-6.0958285
153,189.28558,236.20616,24.23919
154,206.69756,258.2698,63.55345
155,207.08511,259.389,88.2057
156,214.8067,265.2596,99.91865
157,220.21722,272.28946,111.935165
158,241.81627,296.31067,110.481834
159,245.52081,303.00174,123.44976
160,246.57048,303.9984,119.22385
161,254.28986,310.512,101.65386
162,244.16689,302.76755,94.54222
163,240.4444,297.9702,82.84661
164,242.37177,300.25174,90.16858
165,248.06041,304.26498,104.31588
166,247.76883,305.22244,103.94078
167,235.33371,288.9259,70.68386
168,242.72531,306.13037,36.499428
169,244.14325,306.3523,19.560062
170,248.76682,308.84012,19.85852
171,253.91205,312.5488,20.641048
172,258.51624,312.3034,14.546078
173,260.7279,313.40073,15.35141
174,256.41544,311.25067,3.650411
175,255.94412,310.9555,-11.455359
176,257.60056,311.72958,-7.437086
177,250.15305,305.9034,7.217865
178,264.44244,320.8566,-5.4734597
179,260.42126,318.54642,-12.637078
180,251.61052,313.52618,-30.795553
181,251.83228,314.92947,-33.448734
182,244.03387,310.4028,-24.624668
183,243.49994,308.6979,-6.146128
184,244.03136,307.73416,10.312402
185,247.70988,311.5516,-7.9745483
186,244.54796,309.82922,-26.5143
187,239.59196,308.4402,-48.779633
188,229.65886,301.15378,-74.11951
189,225.74297,299.9198,-73.42124
190,212.61266,282.01285,-90.80038
191,207.10907,277.88947,-111.90158
192,218.73663,297.1861,-161.88507
193,236.98451,316.59595,-207.8041
194,235.62213,312.954,-203.88022
195,240.47556,315.23465,-206.75044
196,233.09283,306.27893,-192.5987
197,207.2093,278.36023,-155.62067
198,204.1672,271.99014,-147.4015
199,212.04079,283.16373,-153.51393
200,217.19745,285.06125,-164.82541
201,217.09818,284.8397,-165.86041
202,215.33751,283.74582,-162.14966
203,224.77324,296.6548,-169.69913
204,210.75067,274.15295,-148.17784
205,214.7274,282.83386,-156.12103
206,215.5669,288.07645,-162.5727
207,216.77013,288.12244,-166.06242
208,211.53183,281.77017,-158.58543
209,211.91696,283.34717,-157.25056
210,221.47467,290.89258,-170.1119
211,229.0925,299.99518,-181.87866
212,238.38452,314.21536,-197.88734
213,245.06107,318.23596,-189.36356
214,219.28047,288.0655,-147.20605
215,213.79842,277.3272,-125.52023
216,210.36249,268.83817,-107.19998
217,207.69,264.75668,-106.461464
218,213.68098,266.49197,-112.16624
219,216.06291,270.4371,-118.27631
220,221.08612,272.7645,-115.54513
221,210.78807,259.29575,-102.12413
222,207.83275,255.90057,-91.81757
223,212.95764,260.00412,-94.21651
224,222.19882,268.50833,-100.59177
225,222.57411,271.7148,-124.612274
226,221.17383,273.86084,-124.304474
227,219.59409,271.23035,-111.88714
228,201.88857,248.60896,-82.221436
229,193.74861,241.26279,-68.357155
230,195.91316,245.30345,-89.40653
231,201.6849,251.81856,-99.4447
232,205.36993,258.44046,-97.83913
233,210.87027,258.35623,-75.35416
234,219.78076,267.3273,-50.752842
235,218.01848,265.42334,-31.134413
236,219.06125,268.70078,-35.215046
237,223.45248,271.51953,-46.58537
238,222.74141,270.01337,-44.069206
239,209.18378,250.66617,-7.6500297
240,209.0379,250.51118,14.756866
241,228.34128,266.04425,46.621006
242,235.07146,274.5087,56.64764
243,235.9803,275.2186,62.211895
244,221.58461,261.10687,63.901096
245,215.57245,254.09918,71.05061
246,223.00783,265.3511,94.183586
247,235.05363,280.54517,107.11953
248,249.08092,302.66925,114.74902
249,249.27997,309.17953,107.74706
250,250.26398,311.13156,100.69115
251,248.64226,308.77783,109.03623
252,254.51349,314.70737,123.453125
253,259.47812,321.09525,139.53534
254,262.2215,323.7277,149.21747
255,274.0689,335.2502,154.32475
256,286.7426,348.7417,167.97786
257,297.98,362.56165,206.7108
258,323.15427,385.05582,242.90497
259,345.90857,405.14368,270.69263
260,355.54514,414.77896,281.52478
261,362.01416,416.87808,288.74963
262,368.4991,421.4774,291.13647
263,369.01212,423.94662,293.22015
264,383.10812,439.1979,309.87103
265,396.441,453.1721,327.20407
266,396.6914,452.29977,340.75055
267,379.47318,433.49106,334.70273
268,350.22647,400.2092,328.24866
269,343.51898,393.2521,318.29526
270,339.15723,393.0553,315.98166
271,353.89804,410.4065,338.15076
272,376.34668,436.13168,366.25473
273,389.93845,453.5652,380.69104
274,411.00604,472.42126,402.69138
275,446.52423,504.78085,394.54468
276,462.52203,518.8436,405.6594
277,474.44614,531.47546,396.19733
278,480.6953,534.491,381.6014
279,469.27576,522.54913,350.9004
280,464.9657,512.8031,312.77612
281,460.46338,507.38998,291.61243
282,448.71225,498.68195,277.8559
283,447.00363,497.99957,258.16412
284,431.6907,488.58337,242.80013
285,416.3822,472.82147,208.48915
286,403.69147,458.41113,158.69151
287,393.2466,444.95578,115.842735
288,380.2328,434.86462,99.99031
289,365.7084,426.23267,108.08045
290,351.39343,419.50604,114.669395
291,341.23242,409.58804,96.1386
292,325.961,390.93506,68.93669
293,321.85052,382.76434,22.786385
294,317.4652,375.70422,-4.5897555
295,306.3595,366.23148,-18.238321
296,290.60947,350.9994,-16.608128
297,269.08548,331.7943,-7.357232
298,258.29282,316.74622,-7.4761286
299,265.58356,322.78378,-31.467495
300,271.02542,325.15274,-39.915287
301,282.33908,331.05072,-57.67415
302,283.4225,331.994,-79.839806
303,279.3533,329.30054,-98.91778
304,279.4662,328.56613,-124.08597
305,267.82556,312.4563,-153.49338
306,260.92188,306.6553,-154.46227
307,239.80939,291.20276,-141.59227
308,226.50879,280.64908,-136.6236
309,217.25363,274.8135,-125.15793
310,217.99713,277.59537,-151.16504
311,229.92944,265.42047,-178.52179
312,263.90027,298.49097,-226.4837
313,275.07605,307.29022,-240.70624
314,265.43268,299.92032,-226.86209
315,237.67139,275.66437,-189.10506
316,222.45558,258.93668,-166.32172
317,209.71228,249.23035,-151.03122
318,202.66637,244.1248,-142.14583
319,195.93318,235.4953,-129.05214
320,184.58392,220.64867,-102.164375
321,164.07796,201.40483,-56.4686
322,168.19957,212.45618,-36.496532
323,184.02779,235.52058,-55.845474
324,193.53152,246.94951,-88.39383
325,227.01477,291.74344,-110.30615
326,260.61682,324.05807,-128.52069
327,298.6635,387.66843,-177.81609
328,313.83978,400.4847,-202.78362
329,316.8008,405.6671,-205.12965
330,317.5179,409.40527,-208.91571
331,310.3285,404.13467,-201.86432
332,299.2487,394.01434,-186.0523
333,296.2475,391.7148,-167.82655
334,279.72034,375.95288,-128.36522
335,280.61526,380.12494,-76.52322
336,289.30106,385.8506,-75.807335
337,290.50327,391.80923,-89.60146
338,299.2836,399.51187,-88.13091
339,303.03265,396.67865,-85.86206
340,306.8112,397.58395,-47.423927
341,316.00323,404.40808,-18.479557
342,333.87695,418.1611,-12.040955
343,347.01926,428.26685,-35.964283
344,360.00586,448.75876,-92.19476
345,365.70877,453.03818,-119.14003
346,368.032,451.34088,-112.447174
347,365.27155,448.66043,-80.38128
348,360.25583,444.98126,-63.24014
349,359.71674,443.6129,-56.402443
350,354.6537,439.65762,-44.079468
351,352.7468,439.7532,-35.268486
352,343.30933,434.67444,-1.527944
353,349.00598,434.9721,28.957174
354,352.24365,438.86047,43.93984
355,345.9886,436.16977,40.51306
356,343.92252,434.04782,9.078498
357,336.22104,432.53372,-28.900665
358,320.43503,420.947,-39.1223
359,306.92166,406.71518,-24.675938
360,307.7008,406.75934,-24.809933
361,319.49728,432.9345,-8.769979
362,309.10077,423.1662,-32.986492
363,279.60483,371.05872,13.733623
364,274.97903,366.84473,53.767277
365,287.33032,376.32443,108.28559
