forecast_day,mae_original,rmse_original,bias_original
70,310.33572,398.63644,94.65344
71,309.64856,404.85037,93.46781
72,296.61658,396.11005,88.69418
73,271.54688,360.8122,49.83878
74,259.06775,329.9253,44.69208
75,272.90555,341.61853,37.27416
76,273.49838,346.54178,12.457798
77,273.65018,353.33795,-16.208618
78,286.9896,364.6267,-66.47008
79,296.46332,383.44733,-127.97027
80,310.61734,397.15338,-174.37556
81,325.75153,407.76218,-181.53358
82,327.57278,411.08044,-193.89557
83,331.9508,421.27136,-221.6381
84,359.41238,444.58203,-251.012
85,361.6305,447.22424,-258.67502
86,366.9771,450.9037,-262.58844
87,356.81503,442.01004,-235.32341
88,369.4962,451.4006,-249.84668
89,367.94125,450.33264,-248.7335
90,373.9628,453.7811,-245.89764
91,372.30145,453.53207,-244.37985
92,362.86264,443.52036,-234.28906
93,358.25067,440.53085,-224.19614
94,361.4265,440.88385,-208.04776
95,387.81363,489.35098,-157.76172
96,396.72617,493.96075,-142.86186
97,421.9111,515.84454,-114.35175
98,437.20596,528.4778,-88.17432
99,427.97214,517.75775,-25.090738
100,428.23938,519.5345,18.917763
101,457.3693,559.7227,74.414894
102,461.97336,563.74994,107.874405
103,471.02713,575.92004,64.07947
104,473.09656,582.51544,57.92149
105,476.5848,587.99567,70.656845
106,450.72083,559.7591,104.9439
107,437.27203,554.51135,126.83215
108,441.16104,552.22266,112.043976
109,438.8738,544.9225,113.98835
110,427.79114,535.90735,76.986626
111,416.3919,525.5051,89.81763
112,414.57346,522.9661,90.37981
113,408.7303,520.2631,92.15975
114,407.1003,518.1777,78.10699
115,405.9288,516.267,75.813774
116,407.3232,516.99365,72.52122
117,392.4945,509.13083,63.33885
118,391.1244,513.38043,79.232895
119,402.59915,524.4125,78.24297
120,400.38455,521.0765,88.26724
121,396.0564,516.91675,89.39859
122,384.86612,504.5811,86.21354
123,374.49512,495.1909,69.51277
124,348.85742,474.13818,84.05727
125,345.51025,472.04718,67.94894
126,346.45712,471.53998,43.432545
127,348.14493,468.70337,32.14382
128,350.91272,469.0093,20.657463
129,345.19196,462.64993,18.475197
130,339.67453,461.44888,10.242252
131,313.4674,420.7849,-2.1875916
132,306.13715,418.84387,-6.637682
133,283.5729,389.81604,-26.826792
134,266.30515,374.2627,-45.218735
135,250.07294,349.87823,-61.079597
136,253.06003,352.67798,-64.44245
137,228.27957,300.41006,-101.02682
138,224.69838,296.7613,-121.295685
139,206.70398,260.38672,-103.371445
140,214.64572,266.17844,-112.111565
141,219.53627,273.45532,-122.10159
142,212.06023,265.15567,-117.01524
143,213.67924,268.5057,-115.07968
144,205.31087,256.64203,-99.587875
145,205.97726,256.9505,-110.33697
146,207.52907,259.96024,-103.04044
147,206.79942,257.2501,-97.10092
148,190.90804,241.03253,-77.740845
149,193.48111,241.99915,-63.59318
150,197.3244,245.27502,-55.23276
151,198.61604,246.97377,-52.953564
152,204.32143,253.67018,-39.44771
153,213.89201,261.14966,-38.717346
154,223.52188,272.61136,-34.4941
155,217.05711,261.847,-29.833073
156,216.35956,260.0292,-20.71684
157,220.91924,262.67902,-6.028712
158,238.0357,284.54733,-16.903606
159,237.05243,282.26727,-10.919161
160,242.20955,286.7013,-14.309603
161,249.16585,294.34402,-31.97733
162,240.5369,287.72156,-34.270187
163,247.09093,293.9602,-36.15985
164,244.59001,292.78955,-12.17967
165,244.04018,291.80286,16.303202
166,242.78429,291.6319,42.47269
167,235.66127,285.3704,47.44421
168,245.176,302.36542,44.274506
169,246.28326,302.05756,38.172215
170,249.7757,304.39362,24.249002
171,250.46986,305.3225,-3.2213337
172,249.73901,303.6265,-42.076397
173,255.56972,308.18393,-60.890007
174,256.40652,310.91776,-75.0184
175,262.3873,315.70316,-93.57724
176,260.5978,316.6396,-98.8003
177,246.67255,303.36407,-87.40583
178,255.39178,313.80563,-91.916435
179,246.46101,306.88046,-89.27002
180,240.86876,303.25436,-87.83829
181,235.37532,300.3851,-68.14825
182,225.38658,291.80664,-55.778645
183,221.23303,291.56497,-51.312313
184,221.46251,291.75937,-51.54947
185,228.49062,304.09747,-81.24389
186,237.56136,310.6815,-109.82742
187,248.64006,320.47333,-134.21713
188,248.81264,321.79306,-159.46063
189,248.3435,321.27478,-160.09186
190,233.8639,308.10355,-168.7252
191,224.66014,302.1453,-166.95216
192,230.55963,312.42896,-185.82909
193,241.17082,321.57715,-212.46085
194,240.33583,317.78397,-212.30272
195,264.15732,337.71802,-240.85124
196,281.45587,353.15796,-261.2672
197,270.2967,341.2323,-249.58719
198,271.73666,341.34537,-249.4074
199,268.63788,343.51117,-245.30843
200,268.67847,337.67508,-242.6001
201,260.26215,329.7953,-231.64275
202,249.75418,319.6608,-218.01634
203,252.48486,325.29974,-219.441
204,233.55023,298.12732,-196.83148
205,238.43341,301.86627,-202.01091
206,232.54723,297.31342,-199.56874
207,237.37323,301.37256,-207.88062
208,242.58018,308.64648,-213.33386
209,245.05867,312.44858,-214.59424
210,251.80103,317.09933,-218.39142
211,248.72038,315.7247,-214.51321
212,246.93439,317.53595,-217.60847
213,252.07903,321.1973,-207.37476
214,236.61366,303.0348,-183.86188
215,245.53288,308.8552,-188.11102
216,250.42668,310.80722,-192.25616
217,260.72513,321.2752,-214.91301
218,286.051,343.70462,-248.01677
219,309.92603,368.22302,-280.83008
220,319.6483,382.24625,-295.13742
221,306.75015,365.706,-277.75403
222,276.4508,335.19897,-234.18077
223,247.92708,302.79254,-184.1994
224,234.16461,282.75674,-136.96478
225,223.06195,268.20752,-121.84237
226,213.95598,262.37915,-104.33846
227,210.2913,261.15524,-91.65335
228,197.04338,245.01285,-76.808044
229,190.55785,240.39359,-82.76481
230,197.93286,249.59721,-119.877144
231,213.37076,266.90433,-149.28471
232,229.10268,289.47504,-175.71039
233,234.91946,294.6981,-175.9936
234,232.37102,292.05777,-151.73526
235,222.10107,275.06165,-116.20766
236,217.9079,271.70514,-103.459404
237,223.85748,277.62076,-109.32
238,230.68289,286.34314,-125.895386
239,224.7886,274.57916,-127.59586
240,228.62274,275.71683,-136.0556
241,222.12503,269.40176,-110.97238
242,220.18842,268.0245,-93.365265
243,213.2564,261.75513,-76.1762
244,200.15282,249.40201,-64.75882
245,192.07494,241.44249,-55.85479
246,193.88374,244.48743,-28.964848
247,204.6666,253.29204,2.8640509
248,226.1258,279.63608,42.376175
249,240.41315,300.22217,60.838886
250,249.45937,309.7746,60.63406
251,251.62804,312.49646,61.90718
252,256.69406,317.25137,63.58351
253,261.3214,321.95517,80.13033
254,265.6283,328.18112,108.49299
255,281.38168,346.84283,134.38168
256,296.59198,362.93716,147.99728
257,298.24646,363.54422,163.72346
258,303.65118,365.69693,175.34085
259,315.10437,371.44556,190.97285
260,324.08643,379.13757,205.36896
261,329.96033,385.44882,224.89339
262,341.69858,394.2278,234.46942
263,337.60046,387.91696,221.95525
264,331.04312,380.24112,207.50374
265,330.6452,380.10168,208.93275
266,334.79895,384.98828,239.74763
267,340.61996,390.39938,272.2583
268,333.99237,382.4279,302.3102
269,340.15137,388.61722,306.1789
270,322.22897,372.61438,283.3827
271,309.79144,359.87738,268.4586
272,312.63272,362.65747,273.33163
273,316.2126,368.00525,278.77368
274,321.89008,369.91663,287.95673
275,336.9211,399.71414,253.62299
276,327.8724,390.73,233.2818
277,332.81305,396.02533,201.11874
278,348.1771,407.038,189.49005
279,364.95367,419.0718,189.51222
280,388.04562,436.34512,189.08078
281,400.04578,445.25635,187.59222
282,396.96048,443.01605,174.58276
283,397.61246,443.27475,153.05704
284,385.39856,434.1508,142.89653
285,379.37732,426.75427,129.76595
286,373.5841,422.32578,113.70368
287,364.10294,414.86145,88.46445
288,352.22928,405.06775,49.815395
289,344.76846,398.48166,7.7162137
290,341.7063,396.52005,-24.484642
291,341.4585,394.40353,-49.66149
292,325.93494,380.68463,-52.915306
293,317.47183,372.696,-61.76656
294,305.62903,363.03778,-68.728325
295,297.03506,356.5539,-95.69313
296,293.16293,353.65387,-123.74764
297,283.45053,346.5445,-129.69531
298,279.59488,338.7082,-123.556854
299,290.8175,346.37946,-131.20157
300,288.6884,346.15298,-123.93701
301,295.03015,352.9133,-135.34344
302,299.66202,356.95013,-153.55896
303,296.31235,353.59674,-159.20648
304,289.13733,345.7764,-158.37874
305,268.15967,321.3364,-165.56102
306,261.38544,314.51645,-163.86499
307,253.90643,310.4631,-169.90791
308,261.26068,318.8379,-196.61076
309,261.88495,320.20987,-199.48318
310,254.33344,313.14627,-203.56004
311,232.99718,269.19498,-180.95222
312,237.28331,275.21762,-187.38477
313,246.7772,285.47696,-200.03569
314,261.0498,300.64206,-219.17676
315,264.59662,306.91995,-224.36942
316,267.55334,307.71902,-227.00198
317,258.82547,299.07245,-215.84825
318,252.81013,294.19583,-208.59842
319,261.76553,305.85327,-221.61945
320,284.0067,327.67105,-253.6926
321,301.5232,347.21655,-278.86234
322,325.6838,376.14655,-304.51263
323,341.3679,398.46713,-319.1361
324,332.88474,389.8265,-307.61826
325,329.86832,386.53766,-270.61246
326,330.35883,386.63168,-243.35976
327,354.0329,443.3442,-266.75226
328,362.90564,448.1132,-275.32803
329,358.55927,442.7173,-269.23303
330,359.6169,443.49652,-275.0431
331,371.5262,454.7738,-292.75226
332,400.70023,484.66275,-331.66272
333,452.82065,530.3764,-389.5172
334,466.3526,544.9258,-415.207
335,464.40164,543.4403,-392.0444
336,463.64328,541.66235,-384.1699
337,451.2418,533.4612,-370.32837
338,442.5671,527.45374,-350.35922
339,449.2281,532.404,-355.7805
340,433.60757,523.39154,-336.63525
341,415.10382,509.1929,-308.08115
342,407.81732,499.59827,-271.86584
343,409.18607,496.0686,-250.56546
344,423.54333,515.304,-264.23895
345,429.55954,522.7591,-275.56946
346,433.77365,533.5371,-283.05182
347,428.26953,535.4845,-278.4133
348,424.10703,532.4335,-275.2254
349,414.55627,521.52924,-263.15982
350,402.20316,509.62158,-249.95131
351,403.40457,511.79102,-257.51694
352,391.95108,505.9946,-257.6904
353,391.84665,511.06506,-266.54654
354,398.57727,515.7279,-275.7425
355,387.9484,504.7782,-265.45593
356,381.6786,500.36334,-249.23964
357,375.5165,495.95795,-232.10321
358,352.92664,474.00714,-198.70418
359,330.95227,445.71,-154.71114
360,324.4094,440.2454,-141.61029
361,336.56107,458.63705,-128.64578
362,338.61414,457.02444,-161.77301
363,310.08847,403.0852,-138.86696
364,303.52142,402.289,-150.04442
365,308.8697,408.195,-153.9616
