forecast_day,mae_original,rmse_original,bias_original
1,344.45667,411.91962,16.72644
2,337.34805,418.33508,9.1137085
3,351.02734,418.2766,8.510888
4,339.0863,396.0894,41.77931
5,324.68887,385.67648,61.829292
6,317.46936,378.05267,43.53275
7,319.43683,377.6761,6.769677
8,322.85342,380.98642,1.5752462
9,317.18005,374.4131,17.561209
10,318.68484,372.35693,14.225067
11,317.35837,375.24454,16.74871
12,321.75214,378.68796,28.162205
13,322.23465,378.4005,24.34571
14,303.2726,351.83954,44.813828
15,291.12805,347.57898,44.086544
16,296.92004,351.21808,49.441467
17,309.11713,363.00967,60.91121
18,310.4606,362.8792,62.79781
19,304.9132,353.8709,91.99587
20,302.97125,352.2926,89.16694
21,317.96478,370.5775,102.53989
22,317.88327,370.5265,118.93631
23,323.22787,375.2526,122.4299
24,322.73346,375.4376,123.15034
25,345.10907,425.75992,178.23334
26,349.56668,427.3879,184.40497
27,349.40143,427.29782,183.98297
28,365.75452,441.76648,199.5319
29,359.59433,431.46515,201.1432
30,353.8341,428.78577,195.28336
31,358.71588,431.9807,208.27165
32,355.4167,429.79745,230.78606
33,349.82965,426.74738,246.36339
34,342.4572,421.79907,238.78122
35,342.15634,421.07513,236.07956
36,336.49622,417.50797,234.02414
37,354.86978,442.76312,251.65619
38,371.16287,468.9481,268.81387
39,373.8981,471.8199,273.0946
40,375.90442,474.08743,276.2798
41,371.8285,472.30103,265.628
42,371.63602,470.42114,263.73352
43,361.9581,461.68793,276.67004
44,356.14197,456.84802,270.01587
45,352.3877,457.19342,264.46088
46,357.91122,461.46738,266.32825
47,370.72888,471.39426,285.48688
48,358.9767,465.54993,271.78403
49,357.78192,460.97495,259.5342
50,358.83395,458.69714,253.97653
51,362.7085,458.4697,246.6556
52,356.1568,456.2854,241.93799
53,352.31177,453.4298,242.29962
54,351.92636,454.9245,246.10735
55,352.95135,456.33496,226.52385
56,358.8795,460.09488,210.97017
57,343.79007,445.1223,186.20354
58,341.3537,444.06976,185.94965
59,341.30457,445.59372,174.90662
60,339.05652,448.46823,179.98357
61,308.36887,392.13104,151.8946
62,302.1577,390.7508,145.23141
63,313.1138,405.61795,110.91338
64,294.06396,385.83563,80.46336
65,274.72284,366.802,98.07991
66,288.54477,380.0274,85.20364
67,295.33078,387.62747,98.250824
68,297.5399,389.8915,103.75309
69,295.2239,388.6553,95.71354
70,316.66443,416.17596,63.599243
71,317.08026,415.51938,57.5335
72,317.69656,415.6016,56.74847
73,306.42026,394.9502,21.773067
74,290.32855,362.2923,11.107409
75,300.9747,376.76816,-17.680851
76,299.69916,375.6294,-53.283554
77,299.81363,376.14136,-61.376797
78,306.18542,381.35028,-65.65828
79,303.03265,379.59683,-80.32651
80,308.29147,384.55893,-99.79576
81,311.60086,385.87042,-90.87469
82,315.8766,390.458,-94.80694
83,305.25964,379.8591,-114.77509
84,319.85367,389.651,-128.27821
85,323.6967,390.33835,-131.82973
86,326.29474,392.40717,-151.18805
87,332.53412,396.20316,-151.11667
88,359.08258,434.25006,-178.32043
89,346.1527,426.75528,-185.2058
90,339.5182,423.40125,-191.176
91,344.40857,429.3592,-197.49236
92,349.7071,434.59543,-205.85797
93,366.25723,450.89078,-222.31415
94,362.9798,448.54477,-230.76213
95,375.59778,464.98932,-193.3027
96,373.80957,463.29944,-190.64235
97,382.59894,470.62775,-180.93454
98,396.0684,477.24466,-175.18599
99,396.4841,475.94403,-141.16707
100,401.47565,477.53253,-133.11127
101,422.91748,494.60013,-110.25091
102,413.95975,487.89844,-85.924416
103,429.2589,514.063,-126.42566
104,423.48254,510.98126,-141.17064
105,428.71423,513.345,-144.93059
106,413.5452,493.51538,-128.63187
107,403.69873,489.3302,-118.64239
108,416.60785,496.77698,-133.52989
109,412.4464,492.95258,-113.40487
110,399.08276,485.60483,-126.693275
111,385.6508,475.0476,-96.953865
112,379.73563,470.3197,-87.200615
113,381.81003,470.1148,-78.85582
114,372.8444,463.8488,-90.05378
115,373.42444,464.98477,-95.34698
116,362.79205,460.06665,-87.506195
117,364.04492,460.825,-81.04804
118,351.57568,454.91217,-62.965374
119,351.08615,454.69955,-62.199295
120,342.1412,448.6016,-46.55339
121,342.38617,447.91675,-35.53209
122,336.61728,443.556,-17.323954
123,338.4433,444.61664,0.7418755
124,318.7943,413.20447,42.80823
125,321.20514,413.85443,43.809418
126,323.8219,414.5116,37.76379
127,311.5807,404.88055,50.13855
128,301.89975,396.33936,66.994965
129,286.77887,377.71658,93.484024
130,290.64584,380.52917,111.011314
131,288.1554,373.18417,111.067604
132,291.57483,376.3662,108.46371
133,276.0567,363.76413,91.92332
134,263.14853,352.9727,75.0847
135,252.33716,334.5117,64.07739
136,259.76233,345.03314,72.424644
137,243.42264,320.7072,58.270473
138,240.70685,319.57736,57.66306
139,212.0716,266.96017,84.9297
140,212.63309,266.67816,78.64938
141,216.97624,273.01926,67.86977
142,210.8557,266.8187,72.54433
143,212.89249,268.406,74.48314
144,202.64641,257.65573,91.29766
145,207.67236,265.39838,70.29468
146,223.3199,285.36337,55.289707
147,223.52655,285.6432,41.94862
148,219.68855,278.27417,45.247276
149,214.79918,274.30136,43.416122
150,215.60197,274.449,39.28773
151,221.6878,277.88126,37.385418
152,223.7852,279.10583,40.885178
153,218.20065,273.54764,32.00745
154,224.34305,274.83948,41.5169
155,220.39854,271.9856,48.237625
156,217.64665,270.81934,46.142685
157,212.5117,268.0353,42.90092
158,227.67345,296.637,14.496382
